Date,Data
110,-1.90E+01
111,-1.90E+01
112,-1.90E+01
113,-1.90E+01
114,-1.90E+01
115,-2.00E+01
116,-2.10E+01
117,-2.10E+01
118,-2.10E+01
119,-2.10E+01
120,-2.00E+01
121,-1.80E+01
122,-1.70E+01
123,-1.80E+01
124,-1.80E+01
125,-1.60E+01
126,-1.50E+01
127,-1.50E+01
128,-1.60E+01
129,-1.50E+01
130,-1.60E+01
131,-1.70E+01
132,-2.00E+01
133,-2.30E+01
134,-2.30E+01
135,-2.30E+01
136,-2.40E+01
137,-2.50E+01
138,-2.50E+01
139,-2.50E+01
140,-2.50E+01
141,-2.50E+01
142,-2.60E+01
143,-2.70E+01
144,-2.70E+01
145,-2.70E+01
146,-2.80E+01
147,-2.90E+01
148,-2.90E+01
149,-2.90E+01
150,-2.90E+01
151,-2.90E+01
152,-2.90E+01
153,-2.90E+01
154,-3.00E+01
155,-3.00E+01
156,-2.80E+01
157,-2.60E+01
158,-2.40E+01
159,-1.40E+01
160,0.00E+00
161,1.80E+01
162,3.70E+01
163,3.30E+01
164,2.30E+01
165,-3.70E+01
166,-1.02E+02
167,-1.37E+02
168,-1.70E+02
169,-1.38E+02
170,-1.05E+02
171,-7.50E+01
172,-4.70E+01
173,-3.40E+01
174,-2.30E+01
175,-1.90E+01
176,-1.50E+01
177,-1.50E+01
178,-1.50E+01
179,-1.50E+01
180,-1.50E+01
181,-1.50E+01
182,-1.50E+01
183,-1.40E+01
184,-1.30E+01
185,-1.30E+01
186,-1.30E+01
187,-1.30E+01
188,-1.30E+01
189,-1.30E+01
190,-1.20E+01
191,-1.00E+01
192,-9.00E+00
193,-1.00E+01
194,-1.10E+01
195,-1.00E+01
196,-9.00E+00
197,-9.00E+00
198,-9.00E+00
199,-8.00E+00
200,-7.00E+00
201,-7.00E+00
202,-7.00E+00
203,-6.00E+00
204,-5.00E+00
205,-4.00E+00
206,-3.00E+00
207,-2.00E+00
208,-1.00E+00
209,0.00E+00
210,2.00E+00
211,5.00E+00
212,8.00E+00
213,1.10E+01
214,1.30E+01
215,1.50E+01
216,1.60E+01
217,1.70E+01
218,2.10E+01
219,2.50E+01
220,2.70E+01
221,2.90E+01
222,2.90E+01
223,2.90E+01
224,2.70E+01
225,2.50E+01
226,2.60E+01
227,2.60E+01
228,2.30E+01
229,2.10E+01
230,2.00E+01
231,1.70E+01
232,1.20E+01
233,7.00E+00
234,3.00E+00
235,0.00E+00
236,-2.00E+00
237,-4.00E+00
238,-6.00E+00
239,-8.00E+00
240,-1.00E+01
241,-1.20E+01
242,-1.40E+01
243,-1.50E+01
244,-1.60E+01
245,-1.70E+01
246,-1.60E+01
247,-1.50E+01
248,-1.60E+01
249,-1.70E+01
250,-1.80E+01
251,-1.90E+01
252,-1.90E+01
253,-1.70E+01
254,-1.70E+01
255,-1.60E+01
256,-1.50E+01
257,-1.50E+01
258,-1.50E+01
259,-1.40E+01
260,-1.30E+01
261,-1.20E+01
262,-1.10E+01
263,-1.00E+01
264,-9.00E+00
265,-9.00E+00
266,-9.00E+00
267,-9.00E+00
268,-9.00E+00
269,-8.00E+00
270,-7.00E+00
271,-7.00E+00
272,-7.00E+00
273,-7.00E+00
274,-7.00E+00
275,-7.00E+00
276,-7.00E+00
277,-8.00E+00
278,-9.00E+00
279,-9.00E+00
280,-9.00E+00
281,-9.00E+00
282,-9.00E+00
283,-9.00E+00
284,-9.00E+00
285,-9.00E+00
286,-9.00E+00
287,-9.00E+00
288,-9.00E+00
289,-9.00E+00
290,-9.00E+00
291,-8.00E+00
292,-5.00E+00
293,-2.00E+00
294,-1.00E+00
295,-1.00E+00
296,-2.00E+00
297,-3.00E+00
298,-3.00E+00
299,-3.00E+00
300,-4.00E+00
301,-5.00E+00
302,-8.00E+00
303,-1.10E+01
304,-1.10E+01
305,-1.10E+01
306,-1.20E+01
307,-1.30E+01
308,-1.30E+01
309,-1.30E+01
310,-1.40E+01
311,-1.50E+01
312,-1.60E+01
313,-1.70E+01
314,-1.70E+01
315,-1.70E+01
316,-1.80E+01
317,-1.90E+01
318,-1.90E+01
319,-1.90E+01
320,-1.80E+01
321,-1.70E+01
322,-1.80E+01
323,-1.90E+01
324,-1.80E+01
325,-1.70E+01
326,-1.60E+01
327,-1.30E+01
328,-1.00E+01
329,6.00E+00
330,2.40E+01
331,4.20E+01
332,5.90E+01
333,4.10E+01
334,1.80E+01
335,-4.60E+01
336,-1.11E+02
337,-1.34E+02
338,-1.55E+02
339,-1.19E+02
340,-8.50E+01
341,-5.80E+01
342,-3.40E+01
343,-2.20E+01
344,-1.30E+01
345,-1.00E+01
346,-7.00E+00
347,-8.00E+00
348,-9.00E+00
349,-9.00E+00
350,-9.00E+00
351,-9.00E+00
352,-9.00E+00
353,-9.00E+00
354,-9.00E+00
355,-7.00E+00
356,-5.00E+00
357,-6.00E+00
358,-7.00E+00
359,-6.00E+00
360,-5.00E+00
361,-5.00E+00
362,-5.00E+00
363,-4.00E+00
364,-3.00E+00
365,-2.00E+00
366,-1.00E+00
367,-1.00E+00
368,-1.00E+00
369,0.00E+00
370,1.00E+00
371,1.00E+00
372,1.00E+00
373,2.00E+00
374,3.00E+00
375,4.00E+00
376,6.00E+00
377,5.00E+00
378,1.10E+01
379,1.30E+01
380,1.50E+01
381,1.70E+01
382,1.90E+01
383,2.10E+01
384,2.40E+01
385,2.70E+01
386,3.00E+01
387,3.30E+01
388,3.40E+01
389,3.50E+01
390,3.60E+01
391,3.70E+01
392,3.80E+01
393,3.90E+01
394,3.90E+01
395,3.80E+01
396,3.50E+01
397,3.20E+01
398,2.90E+01
399,2.60E+01
400,2.30E+01
401,1.90E+01
402,1.30E+01
403,8.00E+00
404,3.00E+00
405,0.00E+00
406,-2.00E+00
407,-5.00E+00
408,-8.00E+00
409,-9.00E+00
410,-9.00E+00
411,-1.00E+01
412,-1.20E+01
413,-1.30E+01
414,-1.40E+01
415,-1.50E+01
416,-1.50E+01
417,-1.50E+01
418,-1.50E+01
419,-1.50E+01
420,-1.50E+01
421,-1.50E+01
422,-1.50E+01
423,-1.50E+01
424,-1.50E+01
425,-1.40E+01
426,-1.30E+01
427,-1.20E+01
428,-1.10E+01
429,-1.10E+01
430,-1.10E+01
431,-1.00E+01
432,-9.00E+00
433,-8.00E+00
434,-7.00E+00
435,-8.00E+00
436,-9.00E+00
437,-9.00E+00
438,-9.00E+00
439,-8.00E+00
440,-7.00E+00
441,-8.00E+00
442,-9.00E+00
443,-9.00E+00
444,-9.00E+00
445,-9.00E+00
446,-9.00E+00
447,-1.00E+01
448,-1.10E+01
449,-1.10E+01
450,-1.20E+01
451,-1.40E+01
452,-1.50E+01
453,-1.50E+01
454,-1.50E+01
455,-1.50E+01
456,-1.50E+01
457,-1.40E+01
458,-1.30E+01
459,-1.30E+01
460,-1.30E+01
461,-1.10E+01
462,-1.00E+01
463,-9.00E+00
464,-7.00E+00
465,-5.00E+00
466,-6.00E+00
467,-7.00E+00
468,-8.00E+00
469,-9.00E+00
470,-1.00E+01
471,-1.10E+01
472,-1.20E+01
473,-1.30E+01
474,-1.50E+01
475,-1.70E+01
476,-1.70E+01
477,-1.70E+01
478,-1.80E+01
479,-1.90E+01
480,-1.90E+01
481,-1.90E+01
482,-2.20E+01
483,-2.30E+01
484,-2.30E+01
485,-2.30E+01
486,-2.20E+01
487,-2.10E+01
488,-2.10E+01
489,-2.10E+01
490,-2.10E+01
491,-2.10E+01
492,-2.00E+01
493,-1.90E+01
494,-1.90E+01
495,-1.80E+01
496,-1.60E+01
497,-1.40E+01
498,-1.20E+01
499,3.00E+00
500,2.00E+01
501,4.00E+01
502,2.10E+01
503,5.30E+01
504,4.20E+01
505,-2.30E+01
506,-8.70E+01
507,-1.37E+02
508,-1.76E+02
509,-1.39E+02
510,-1.03E+02
511,-7.10E+01
512,-4.20E+01
513,-2.80E+01
514,-1.70E+01
515,-1.40E+01
516,-1.10E+01
517,-1.10E+01
518,-1.10E+01
519,-1.00E+01
520,-9.00E+00
521,-1.00E+01
522,-1.10E+01
523,-1.10E+01
524,-1.10E+01
525,-1.00E+01
526,-9.00E+00
527,-9.00E+00
528,-9.00E+00
529,-8.00E+00
530,-7.00E+00
531,-7.00E+00
532,-7.00E+00
533,-6.00E+00
534,-5.00E+00
535,-4.00E+00
536,-3.00E+00
537,-3.00E+00
538,-3.00E+00
539,-2.00E+00
540,-1.00E+00
541,-1.00E+00
542,-1.00E+00
543,0.00E+00
544,3.00E+00
545,5.00E+00
546,5.00E+00
547,5.00E+00
548,7.00E+00
549,9.00E+00
550,1.10E+01
551,1.30E+01
552,1.50E+01
553,1.70E+01
554,1.90E+01
555,2.10E+01
556,2.30E+01
557,2.50E+01
558,2.90E+01
559,3.10E+01
560,3.20E+01
561,3.30E+01
562,3.50E+01
563,3.70E+01
564,3.60E+01
565,3.50E+01
566,3.50E+01
567,3.40E+01
568,3.10E+01
569,2.90E+01
570,2.80E+01
571,2.50E+01
572,2.10E+01
573,1.70E+01
574,1.30E+01
575,8.00E+00
576,3.00E+00
577,0.00E+00
578,-2.00E+00
579,-4.00E+00
580,-6.00E+00
581,-8.00E+00
582,-1.00E+01
583,-1.10E+01
584,-1.10E+01
585,-1.10E+01
586,-1.30E+01
587,-1.30E+01
588,-1.30E+01
589,-1.20E+01
590,-1.10E+01
591,-1.20E+01
592,-1.30E+01
593,-1.20E+01
594,-1.10E+01
595,-1.00E+01
596,-9.00E+00
597,-9.00E+00
598,-9.00E+00
599,-9.00E+00
600,-9.00E+00
601,-8.00E+00
602,-7.00E+00
603,-8.00E+00
604,-9.00E+00
605,-7.00E+00
606,-5.00E+00
607,-6.00E+00
608,-7.00E+00
609,-6.00E+00
610,-5.00E+00
611,-6.00E+00
612,-7.00E+00
613,-7.00E+00
614,-7.00E+00
615,-7.00E+00
616,-7.00E+00
617,-7.00E+00
618,-7.00E+00
619,-8.00E+00
620,-9.00E+00
621,-1.00E+01
622,-1.10E+01
623,-1.20E+01
624,-1.30E+01
625,-1.30E+01
626,-1.40E+01
627,-1.30E+01
628,-1.60E+01
629,-1.50E+01
630,-1.60E+01
631,-1.70E+01
632,-1.60E+01
633,-1.50E+01
634,-1.30E+01
635,-1.10E+01
636,-1.10E+01
637,-1.10E+01
638,-1.00E+01
639,-9.00E+00
640,-9.00E+00
641,-9.00E+00
642,-1.00E+01
643,-1.10E+01
644,-1.10E+01
645,-1.10E+01
646,-1.30E+01
647,-1.50E+01
648,-1.40E+01
649,-1.30E+01
650,-1.40E+01
651,-1.50E+01
652,-1.50E+01
653,-1.50E+01
654,-1.50E+01
655,-1.50E+01
656,-1.60E+01
657,-1.70E+01
658,-1.70E+01
659,-1.70E+01
660,-1.60E+01
661,-1.50E+01
662,-1.50E+01
663,-1.50E+01
664,-1.40E+01
665,-1.30E+01
666,-1.40E+01
667,-1.40E+01
668,-1.20E+01
669,-7.00E+00
670,-3.00E+00
671,1.60E+01
672,3.40E+01
673,5.00E+01
674,6.10E+01
675,2.30E+01
676,-1.90E+01
677,-7.80E+01
678,-1.26E+02
679,-1.34E+02
680,-1.34E+02
681,-1.05E+02
682,-7.70E+01
683,-5.10E+01
684,-2.90E+01
685,-1.80E+01
686,-1.00E+01
687,-7.00E+00
688,-5.00E+00
689,-5.00E+00
690,-5.00E+00
691,-5.00E+00
692,-5.00E+00
693,-5.00E+00
694,-5.00E+00
695,-4.00E+00
696,-3.00E+00
697,-4.00E+00
698,-5.00E+00
699,-4.00E+00
700,-3.00E+00
701,-2.00E+00
702,-1.00E+00
703,-1.00E+00
704,-1.00E+00
705,0.00E+00
706,1.00E+00
707,1.00E+00
708,1.00E+00
709,1.00E+00
710,1.00E+00
711,3.00E+00
712,4.00E+00
713,5.00E+00
714,7.00E+00
715,9.00E+00
716,9.00E+00
717,9.00E+00
718,9.00E+00
719,9.00E+00
720,1.10E+01
721,1.30E+01
722,1.50E+01
723,1.70E+01
724,2.00E+01
725,2.30E+01
726,2.50E+01
727,2.70E+01
728,2.90E+01
729,3.10E+01
730,3.20E+01
731,3.30E+01
732,3.60E+01
733,3.70E+01
734,3.70E+01
735,3.60E+01
736,3.40E+01
737,3.20E+01
738,3.00E+01
739,2.70E+01
740,2.40E+01
741,2.10E+01
742,1.80E+01
743,1.30E+01
744,7.00E+00
745,4.00E+00
746,2.00E+00
747,1.00E+00
748,0.00E+00
749,-3.00E+00
750,-6.00E+00
751,-7.00E+00
752,-7.00E+00
753,-1.00E+01
754,-1.10E+01
755,-1.20E+01
756,-1.30E+01
757,-1.30E+01
758,-1.30E+01
759,-1.30E+01
760,-1.30E+01
761,-1.40E+01
762,-1.50E+01
763,-1.50E+01
764,-1.50E+01
765,-1.50E+01
766,-1.50E+01
767,-1.40E+01
768,-1.30E+01
769,-1.30E+01
770,-1.30E+01
771,-1.20E+01
772,-1.10E+01
773,-1.10E+01
774,-1.10E+01
775,-1.10E+01
776,-1.10E+01
777,-1.00E+01
778,-9.00E+00
779,-1.00E+01
780,-1.10E+01
781,-1.10E+01
782,-1.10E+01
783,-1.10E+01
784,-1.10E+01
785,-1.20E+01
786,-1.30E+01
787,-1.30E+01
788,-1.30E+01
789,-1.40E+01
790,-1.50E+01
791,-1.40E+01
792,-1.30E+01
793,-1.40E+01
794,-1.60E+01
795,-1.70E+01
796,-1.70E+01
797,-1.70E+01
798,-1.60E+01
799,-1.50E+01
800,-1.50E+01
801,-1.50E+01
802,-1.40E+01
803,-1.30E+01
804,-1.20E+01
805,-1.10E+01
806,-9.00E+00
807,-7.00E+00
808,-8.00E+00
809,-9.00E+00
810,-1.00E+01
811,-1.10E+01
812,-1.20E+01
813,-1.30E+01
814,-1.50E+01
815,-1.70E+01
816,-1.70E+01
817,-1.70E+01
818,-1.80E+01
819,-1.90E+01
820,-2.00E+01
821,-2.10E+01
822,-2.10E+01
823,-2.10E+01
824,-2.20E+01
825,-2.40E+01
826,-2.60E+01
827,-2.70E+01
828,-2.60E+01
829,-2.50E+01
830,-2.50E+01
831,-2.50E+01
832,-2.50E+01
833,-2.50E+01
834,-2.60E+01
835,-2.70E+01
836,-2.70E+01
837,-2.50E+01
838,-2.30E+01
839,-2.10E+01
840,-1.80E+01
841,0.00E+00
842,1.70E+01
843,3.60E+01
844,4.90E+01
845,3.40E+01
846,7.00E+00
847,-5.80E+01
848,-1.16E+02
849,-1.54E+02
850,-1.67E+02
851,-1.30E+02
852,-9.50E+01
853,-6.50E+01
854,-4.30E+01
855,-3.10E+01
856,-2.50E+01
857,-2.20E+01
858,-2.10E+01
859,-2.10E+01
860,-2.10E+01
861,-2.10E+01
862,-2.10E+01
863,-2.00E+01
864,-1.90E+01
865,-2.00E+01
866,-2.10E+01
867,-2.00E+01
868,-1.90E+01
869,-1.90E+01
870,-1.90E+01
871,-1.80E+01
872,-1.70E+01
873,-1.60E+01
874,-1.50E+01
875,-1.60E+01
876,-1.70E+01
877,-1.70E+01
878,-1.50E+01
879,-1.30E+01
880,-1.30E+01
881,-1.30E+01
882,-1.30E+01
883,-1.30E+01
884,-1.20E+01
885,-1.10E+01
886,-9.00E+00
887,-7.00E+00
888,-6.00E+00
889,-5.00E+00
890,-4.00E+00
891,-3.00E+00
892,-1.00E+00
893,2.00E+00
894,5.00E+00
895,7.00E+00
896,8.00E+00
897,1.00E+01
898,1.30E+01
899,1.50E+01
900,1.60E+01
901,1.80E+01
902,2.10E+01
903,2.30E+01
904,2.30E+01
905,2.30E+01
906,2.30E+01
907,2.30E+01
908,2.20E+01
909,2.00E+01
910,1.80E+01
911,1.40E+01
912,1.00E+01
913,8.00E+00
914,6.00E+00
915,1.00E+00
916,-4.00E+00
917,-8.00E+00
918,-1.20E+01
919,-1.60E+01
920,-1.90E+01
921,-2.20E+01
922,-2.50E+01
923,-2.60E+01
924,-2.70E+01
925,-2.90E+01
926,-3.10E+01
927,-3.10E+01
928,-3.10E+01
929,-3.10E+01
930,-3.10E+01
931,-3.20E+01
932,-3.30E+01
933,-3.20E+01
934,-3.10E+01
935,-3.10E+01
936,-3.10E+01
937,-3.00E+01
938,-2.90E+01
939,-3.00E+01
940,-3.00E+01
941,-2.80E+01
942,-2.70E+01
943,-2.60E+01
944,-2.50E+01
945,-2.60E+01
946,-2.70E+01
947,-2.70E+01
948,-2.70E+01
949,-2.70E+01
950,-2.70E+01
951,-2.80E+01
952,-2.90E+01
953,-2.90E+01
954,-2.90E+01
955,-3.00E+01
956,-3.10E+01
957,-3.10E+01
958,-3.10E+01
959,-3.20E+01
960,-3.30E+01
961,-3.50E+01
962,-3.50E+01
963,-3.50E+01
964,-3.50E+01
965,-3.50E+01
966,-3.50E+01
967,-3.50E+01
968,-3.60E+01
969,-3.70E+01
970,-3.70E+01
971,-3.70E+01
972,-3.60E+01
973,-3.50E+01
974,-3.50E+01
975,-3.50E+01
976,-3.40E+01
977,-3.30E+01
978,-3.10E+01
979,-2.90E+01
980,-3.00E+01
981,-3.10E+01
982,-3.00E+01
983,-3.00E+01
984,-3.20E+01
985,-3.30E+01
986,-3.40E+01
987,-3.60E+01
988,-3.80E+01
989,-3.90E+01
990,-3.90E+01
991,-3.90E+01
992,-4.00E+01
993,-4.10E+01
994,-4.20E+01
995,-4.30E+01
996,-4.20E+01
997,-4.20E+01
998,-4.40E+01
999,-4.50E+01
1000,-4.50E+01
1001,-4.50E+01
1002,-4.50E+01
1003,-4.40E+01
1004,-4.30E+01
1005,-4.40E+01
1006,-4.50E+01
1007,-4.40E+01
1008,-4.30E+01
1009,-4.30E+01
1010,-4.30E+01
1011,-3.90E+01
1012,-3.30E+01
1013,-2.20E+01
1014,-8.00E+00
1015,1.30E+01
1016,2.30E+01
1017,1.00E+01
1018,-2.20E+01
1019,-8.30E+01
1020,-1.34E+02
1021,-1.71E+02
1022,-1.78E+02
1023,-1.48E+02
1024,-1.17E+02
1025,-8.40E+01
1026,-6.10E+01
1027,-4.70E+01
1028,-4.00E+01
1029,-3.70E+01
1030,-3.50E+01
1031,-3.40E+01
1032,-3.40E+01
1033,-3.60E+01
1034,-3.70E+01
1035,-3.60E+01
1036,-3.50E+01
1037,-3.40E+01
1038,-3.30E+01
1039,-3.40E+01
1040,-3.50E+01
1041,-3.40E+01
1042,-3.30E+01
1043,-3.30E+01
1044,-3.30E+01
1045,-3.30E+01
1046,-3.20E+01
1047,-3.10E+01
1048,-3.10E+01
1049,-3.10E+01
1050,-2.90E+01
1051,-2.70E+01
1052,-2.70E+01
1053,-2.70E+01
1054,-2.70E+01
1055,-2.70E+01
1056,-2.60E+01
1057,-2.50E+01
1058,-2.30E+01
1059,-2.10E+01
1060,-2.10E+01
1061,-2.10E+01
1062,-2.00E+01
1063,-1.90E+01
1064,-1.70E+01
1065,-1.40E+01
1066,-1.20E+01
1067,-1.00E+01
1068,-8.00E+00
1069,-6.00E+00
1070,-4.00E+00
1071,-2.00E+00
1072,0.00E+00
1073,2.00E+00
1074,4.00E+00
1075,5.00E+00
1076,5.00E+00
1077,4.00E+00
1078,2.00E+00
1079,1.00E+00
1080,1.00E+00
1081,0.00E+00
1082,-2.00E+00
1083,-5.00E+00
1084,-8.00E+00
1085,-1.10E+01
1086,-1.50E+01
1087,-1.90E+01
1088,-2.30E+01
1089,-2.60E+01
1090,-2.90E+01
1091,-3.10E+01
1092,-3.30E+01
1093,-3.50E+01
1094,-3.70E+01
1095,-3.80E+01
1096,-3.90E+01
1097,-3.90E+01
1098,-3.90E+01
1099,-3.90E+01
1100,-3.90E+01
1101,-3.90E+01
1102,-3.90E+01
1103,-4.00E+01
1104,-4.10E+01
1105,-4.10E+01
1106,-4.10E+01
1107,-4.10E+01
1108,-4.10E+01
1109,-4.10E+01
1110,-4.00E+01
1111,-3.80E+01
1112,-3.70E+01
1113,-3.70E+01
1114,-3.70E+01
1115,-3.70E+01
1116,-3.60E+01
1117,-3.40E+01
1118,-3.30E+01
1119,-3.30E+01
1120,-3.30E+01
1121,-3.20E+01
1122,-3.10E+01
1123,-3.10E+01
1124,-3.10E+01
1125,-3.10E+01
1126,-3.10E+01
1127,-3.10E+01
1128,-3.10E+01
1129,-3.10E+01
1130,-3.10E+01
1131,-3.10E+01
1132,-3.10E+01
1133,-3.10E+01
1134,-3.10E+01
1135,-3.10E+01
1136,-3.00E+01
1137,-2.90E+01
1138,-3.00E+01
1139,-3.10E+01
1140,-3.00E+01
1141,-2.90E+01
1142,-2.80E+01
1143,-2.70E+01
1144,-2.70E+01
1145,-2.60E+01
1146,-2.30E+01
1147,-2.10E+01
1148,-2.00E+01
1149,-1.90E+01
1150,-2.00E+01
1151,-2.10E+01
1152,-2.10E+01
1153,-2.20E+01
1154,-2.40E+01
1155,-2.50E+01
1156,-2.60E+01
1157,-2.70E+01
1158,-2.80E+01
1159,-2.90E+01
1160,-2.90E+01
1161,-2.90E+01
1162,-2.90E+01
1163,-2.90E+01
1164,-3.00E+01
1165,-3.10E+01
1166,-3.10E+01
1167,-3.10E+01
1168,-3.10E+01
1169,-3.20E+01
1170,-3.30E+01
1171,-3.20E+01
1172,-3.10E+01
1173,-3.10E+01
1174,-3.10E+01
1175,-3.10E+01
1176,-3.10E+01
1177,-3.10E+01
1178,-3.10E+01
1179,-3.00E+01
1180,-2.90E+01
1181,-2.60E+01
1182,-1.90E+01
1183,-3.00E+00
1184,1.40E+01
1185,3.60E+01
1186,4.10E+01
1187,1.90E+01
1188,-2.20E+01
1189,-8.80E+01
1190,-1.32E+02
1191,-1.56E+02
1192,-1.50E+02
1193,-1.18E+02
1194,-8.80E+01
1195,-5.80E+01
1196,-4.00E+01
1197,-2.90E+01
1198,-2.30E+01
1199,-1.90E+01
1200,-1.80E+01
1201,-2.00E+01
1202,-2.10E+01
1203,-2.10E+01
1204,-2.10E+01
1205,-2.00E+01
1206,-1.90E+01
1207,-1.80E+01
1208,-1.70E+01
1209,-1.70E+01
1210,-1.70E+01
1211,-1.70E+01
1212,-1.60E+01
1213,-1.50E+01
1214,-1.40E+01
1215,-1.30E+01
1216,-1.20E+01
1217,-1.10E+01
1218,-1.10E+01
1219,-1.10E+01
1220,-1.10E+01
1221,-1.10E+01
1222,-9.00E+00
1223,-7.00E+00
1224,-7.00E+00
1225,-7.00E+00
1226,-6.00E+00
1227,-5.00E+00
1228,-5.00E+00
1229,-5.00E+00
1230,-3.00E+00
1231,-1.00E+00
1232,2.00E+00
1233,4.00E+00
1234,6.00E+00
1235,8.00E+00
1236,1.00E+01
1237,1.20E+01
1238,1.40E+01
1239,1.70E+01
1240,2.00E+01
1241,2.20E+01
1242,2.40E+01
1243,2.60E+01
1244,2.80E+01
1245,2.90E+01
1246,3.00E+01
1247,3.10E+01
1248,3.00E+01
1249,2.90E+01
1250,2.80E+01
1251,2.60E+01
1252,2.70E+01
1253,1.90E+01
1254,1.50E+01
1255,1.20E+01
1256,9.00E+00
1257,5.00E+00
1258,1.00E+00
1259,-3.00E+00
1260,-7.00E+00
1261,-8.00E+00
1262,-9.00E+00
1263,-1.20E+01
1264,-1.50E+01
1265,-1.60E+01
1266,-1.70E+01
1267,-1.70E+01
1268,-1.70E+01
1269,-1.80E+01
1270,-1.90E+01
1271,-1.90E+01
1272,-1.90E+01
1273,-2.00E+01
1274,-2.10E+01
1275,-2.00E+01
1276,-1.90E+01
1277,-1.90E+01
1278,-1.90E+01
1279,-1.90E+01
1280,-1.90E+01
1281,-1.80E+01
1282,-1.70E+01
1283,-1.60E+01
1284,-1.50E+01
1285,-1.40E+01
1286,-1.30E+01
1287,-1.30E+01
1288,-1.30E+01
1289,-1.20E+01
1290,-1.10E+01
1291,-1.00E+01
1292,-9.00E+00
1293,-1.00E+01
1294,-1.10E+01
1295,-1.10E+01
1296,-1.10E+01
1297,-1.10E+01
1298,-1.20E+01
1299,-1.30E+01
1300,-1.20E+01
1301,-1.10E+01
1302,-1.20E+01
1303,-1.30E+01
1304,-1.40E+01
1305,-1.50E+01
1306,-1.50E+01
1307,-1.50E+01
1308,-1.40E+01
1309,-1.30E+01
1310,-1.30E+01
1311,-1.30E+01
1312,-1.30E+01
1313,-1.30E+01
1314,-1.20E+01
1315,-1.10E+01
1316,-1.10E+01
1317,-1.00E+01
1318,-8.00E+00
1319,-7.00E+00
1320,-7.00E+00
1321,-7.00E+00
1322,-7.00E+00
1323,-7.00E+00
1324,-7.00E+00
1325,-8.00E+00
1326,-1.00E+01
1327,-1.20E+01
1328,-1.40E+01
1329,-1.50E+01
1330,-1.60E+01
1331,-1.70E+01
1332,-1.70E+01
1333,-1.70E+01
1334,-1.70E+01
1335,-1.70E+01
1336,-1.90E+01
1337,-1.80E+01
1338,-1.70E+01
1339,-1.80E+01
1340,-1.90E+01
1341,-2.00E+01
1342,-2.10E+01
1343,-2.10E+01
1344,-2.10E+01
1345,-2.00E+01
1346,-1.90E+01
1347,-2.00E+01
1348,-2.10E+01
1349,-2.00E+01
1350,-1.90E+01
1351,-1.90E+01
1352,-1.80E+01
1353,-1.50E+01
1354,-1.00E+01
1355,-2.00E+00
1356,1.30E+01
1357,3.60E+01
1358,4.90E+01
1359,5.40E+01
1360,2.80E+01
1361,-2.20E+01
1362,-8.10E+01
1363,-1.47E+02
1364,-1.56E+02
1365,-1.35E+02
1366,-1.03E+02
1367,-6.60E+01
1368,-4.30E+01
1369,-2.30E+01
1370,-1.60E+01
1371,-1.20E+01
1372,-1.10E+01
1373,-1.10E+01
1374,-1.10E+01
1375,-1.10E+01
1376,-1.10E+01
1377,-1.10E+01
1378,-1.10E+01
1379,-1.10E+01
1380,-1.00E+01
1381,-9.00E+00
1382,-8.00E+00
1383,-7.00E+00
1384,-7.00E+00
1385,-7.00E+00
1386,-7.00E+00
1387,-7.00E+00
